Date,DoubleHeader,DayOfWeek,VisitingTeam,VisitingTeamLeague,VisitingTeamGameNumber,HomeTeam,HomeTeamLeague,HomeTeamGameNumber,VisitorRunsScored,HomeRunsScore,LengthInOuts,DayNight,CompletionInfo,ForfeitInfo,ProtestInfo,ParkID,Attendence,Duration,VisitorLineScore,HomeLineScore,VisitorAB,VisitorH,VisitorD,VisitorT,VisitorHR,VisitorRBI,VisitorSH,VisitorSF,VisitorHBP,VisitorBB,VisitorIBB,VisitorK,VisitorSB,VisitorCS,VisitorGDP,VisitorCI,VisitorLOB,VisitorPitchers,VisitorER,VisitorTER,VisitorWP,VisitorBalks,VisitorPO,VisitorA,VisitorE,VisitorPassed,VisitorDB,VisitorTP,HomeAB,HomeH,HomeD,HomeT,HomeHR,HomeRBI,HomeSH,HomeSF,HomeHBP,HomeBB,HomeIBB,HomeK,HomeSB,HomeCS,HomeGDP,HomeCI,HomeLOB,HomePitchers,HomeER,HomeTER,HomeWP,HomeBalks,HomePO,HomeA,HomeE,HomePassed,HomeDB,HomeTP,UmpireHID,UmpireHName,Umpire1BID,Umpire1BName,Umpire2BID,Umpire2BName,Umpire3BID,Umpire3BName,UmpireLFID,UmpireLFName,UmpireRFID,UmpireRFName,VisitorManagerID,VisitorManagerName,HomeManagerID,HomeManagerName,WinningPitcherID,WinningPitcherName,LosingPitcherID,LosingPitcherNAme,SavingPitcherID,SavingPitcherName,GameWinningRBIID,GameWinningRBIName,VisitorStartingPitcherID,VisitorStartingPitcherName,HomeStartingPitcherID,HomeStartingPitcherName,VisitorBatting1PlayerID,VisitorBatting1Name,VisitorBatting1Position,VisitorBatting2PlayerID,VisitorBatting2Name,VisitorBatting2Position,VisitorBatting3PlayerID,VisitorBatting3Name,VisitorBatting3Position,VisitorBatting4PlayerID,VisitorBatting4Name,VisitorBatting4Position,VisitorBatting5PlayerID,VisitorBatting5Name,VisitorBatting5Position,VisitorBatting6PlayerID,VisitorBatting6Name,VisitorBatting6Position,VisitorBatting7PlayerID,VisitorBatting7Name,VisitorBatting7Position,VisitorBatting8PlayerID,VisitorBatting8Name,VisitorBatting8Position,VisitorBatting9PlayerID,VisitorBatting9Name,VisitorBatting9Position,HomeBatting1PlayerID,HomeBatting1Name,HomeBatting1Position,HomeBatting2PlayerID,HomeBatting2Name,HomeBatting2Position,HomeBatting3PlayerID,HomeBatting3Name,HomeBatting3Position,HomeBatting4PlayerID,HomeBatting4Name,HomeBatting4Position,HomeBatting5PlayerID,HomeBatting5Name,HomeBatting5Position,HomeBatting6PlayerID,HomeBatting6Name,HomeBatting6Position,HomeBatting7PlayerID,HomeBatting7Name,HomeBatting7Position,HomeBatting8PlayerID,HomeBatting8Name,HomeBatting8Position,HomeBatting9PlayerID,HomeBatting9Name,HomeBatting9Position,AdditionalInfo,AcquisitionInfo
"20180617","0","Sun","WAS","NL",69,"TOR","AL",71,6,8,51,"D","","","","TOR02",35146,210,"021002010","01211012x",38,13,2,0,0,5,0,0,0,3,0,12,5,0,0,0,8,5,8,8,0,0,24,12,0,0,1,0,38,15,3,0,4,8,0,0,1,2,0,4,2,0,1,0,9,6,5,5,1,1,27,5,1,0,0,0,"kellj901","JeffKellogg","wolcq901","QuinnWolcott","hoyej901","JamesHoye","ortir901","RobertoOrtiz","","(none)","","(none)","martd002","DaveMartinez","gibbj001","JohnGibbons","teper001","RyanTepera","madsr001","RyanMadson","","(none)","hernt002","TeoscarHernandez","roart001","TannerRoark","gavis001","SamGaviglio","turnt001","TreaTurner",6,"harpb003","BryceHarper",10,"renda001","AnthonyRendon",5,"murpd006","DanielMurphy",3,"sotoj001","JuanSoto",7,"taylm002","MichaelTaylor",8,"goodb001","BrianGoodwin",9,"difow001","WilmerDifo",4,"kiebs001","SpencerKieboom",2,"granc001","CurtisGranderson",10,"hernt002","TeoscarHernandez",7,"solay001","YangervisSolarte",5,"morak001","KendrysMorales",3,"pillk001","KevinPillar",8,"martr004","RussellMartin",2,"gricr001","RandalGrichuk",9,"diaza003","AledmysDiaz",6,"travd001","DevonTravis",4,"","Y"
"20180618","0","Mon","NYN","NL",69,"COL","NL",72,12,2,54,"N","","","","DEN02",33815,190,"110100126","010000100",41,15,4,0,4,12,0,0,1,5,1,9,1,0,1,0,8,2,1,1,0,0,27,12,1,0,1,0,31,5,3,0,0,1,0,0,0,2,0,8,0,0,0,0,4,5,12,12,1,0,27,11,0,0,1,0,"randt901","TonyRandazzo","welkb901","BillWelke","barrl901","LanceBarrett","hamaa901","AdamHamari","","(none)","","(none)","callm001","MickeyCallaway","blacb001","BuddyBlack","degrj001","JacobdeGrom","andet002","TylerAnderson","","(none)","nimmb001","BrandonNimmo","degrj001","JacobdeGrom","andet002","TylerAnderson","nimmb001","BrandonNimmo",7,"cabra002","AsdrubalCabrera",4,"frazt001","ToddFrazier",5,"florw001","WilmerFlores",3,"confm001","MichaelConforto",8,"mesod001","DevinMesoraco",2,"bautj002","JoseBautista",9,"degrj001","JacobdeGrom",1,"rosaa003","AmedRosario",6,"lemad001","DJLeMahieu",4,"blacc001","CharlieBlackmon",8,"arenn001","NolanArenado",5,"gonzc001","CarlosGonzalez",9,"stort001","TrevorStory",6,"parrg001","GerardoParra",7,"desmi001","IanDesmond",3,"murpt002","TomMurphy",2,"andet002","TylerAnderson",1,"","Y"
"20180618","0","Mon","SLN","NL",70,"PHI","NL",70,5,6,59,"N","","","","PHI13",22083,219,"0010001021","4000000002",41,9,3,0,3,4,0,0,0,1,0,19,0,0,0,0,7,5,6,6,0,0,29,10,1,0,1,0,37,8,2,0,1,6,0,0,0,5,1,8,0,0,1,0,7,5,5,5,1,0,30,8,1,0,0,0,"coope901","EricCooper","cedeg901","GaryCederstrom","blasc901","CoryBlaser","sches901","StuScheurwater","","(none)","","(none)","mathm001","MikeMatheny","kaplg001","GabeKapler","thomj007","JakeThompson","bowmm001","MattBowman","","(none)","altha001","AaronAltherr","mikom001","MilesMikolas","piven001","NickPivetta","carpm002","MattCarpenter",5,"phamt001","TommyPham",8,"martj008","JoseMartinez",3,"ozunm001","MarcellOzuna",7,"moliy001","YadierMolina",2,"gyorj001","JeddGyorko",4,"badeh001","HarrisonBader",9,"munoy001","YairoMunoz",6,"mikom001","MilesMikolas",1,"hernc005","CesarHernandez",4,"hoskr001","RhysHoskins",7,"herro001","OdubelHerrera",8,"santc002","CarlosSantana",3,"franm004","MaikelFranco",5,"willn001","NickWilliams",9,"knapa001","AndrewKnapp",2,"piven001","NickPivetta",1,"crawj002","J.P.Crawford",6,"","Y"
"20180618","0","Mon","MIL","NL",72,"PIT","NL",72,0,1,51,"N","","","","PIT08",10672,152,"000000000","00000010x",29,2,0,0,0,0,0,0,1,2,0,10,2,0,0,0,5,3,1,1,0,0,24,12,0,0,1,0,28,7,1,0,0,1,0,0,0,3,0,4,0,2,1,0,6,3,0,0,0,0,27,8,0,0,0,0,"vanol901","LarryVanover","rackd901","DavidRackley","wendh902","HunterWendelstedt","guccc901","ChrisGuccione","","(none)","","(none)","counc001","CraigCounsell","hurdc001","ClintHurdle","willt002","TrevorWilliams","chacj001","JhoulysChacin","rivef001","FelipeVazquez","mercj002","JordyMercer","chacj001","JhoulysChacin","willt002","TrevorWilliams","cainl001","LorenzoCain",8,"yelic001","ChristianYelich",9,"braur002","RyanBraun",7,"thame001","EricThames",3,"pereh001","HernanPerez",5,"villj001","JonathanVillar",4,"krate001","ErikKratz",2,"arcio002","OrlandoArcia",6,"chacj001","JhoulysChacin",1,"harrj002","JoshHarrison",4,"dickc002","CoreyDickerson",7,"marts002","StarlingMarte",8,"morac001","ColinMoran",5,"cervf001","FranciscoCervelli",2,"bellj005","JoshBell",3,"polag001","GregoryPolanco",9,"mercj002","JordyMercer",6,"willt002","TrevorWilliams",1,"","Y"
"20180618","0","Mon","MIA","NL",73,"SFN","NL",73,5,4,54,"N","","","","SFO03",36743,167,"000020003","031000000",32,8,3,0,0,5,1,0,0,3,0,9,0,0,1,0,4,4,4,4,2,0,27,10,2,0,0,0,33,6,1,0,1,4,0,0,1,3,0,10,0,1,0,0,6,4,5,5,0,0,27,13,0,0,1,0,"gonzm901","MannyGonzalez","fleta901","AndyFletcher","viscj901","JansenVisconti","diazl901","LazDiaz","","(none)","","(none)","mattd001","DonMattingly","bochb002","BruceBochy","guert001","TayronGuerrero","strih001","HunterStrickland","barrk002","KyleBarraclough","rojam002","MiguelRojas","smitc006","CalebSmith","suara002","AndrewSuarez","casts001","StarlinCastro",4,"andeb006","BrianAnderson",9,"realj001","J.T.Realmuto",2,"bourj002","JustinBour",3,"maybc001","CameronMaybin",7,"brinl001","LewisBrinson",8,"rojam002","MiguelRojas",6,"rivey001","YadielRivera",5,"smitc006","CalebSmith",1,"herng001","GorkysHernandez",8,"beltb001","BrandonBelt",3,"mccua001","AndrewMcCutchen",9,"poseb001","BusterPosey",2,"willm008","MacWilliamson",7,"panij002","JoePanik",4,"sandp001","PabloSandoval",5,"tomlk001","KelbyTomlinson",6,"suara002","AndrewSuarez",1,"","Y"
"20180618","0","Mon","NYA","AL",69,"WAS","NL",70,4,2,54,"N","","","","WAS11",42723,206,"100020100","010100000",34,9,2,0,1,4,0,0,1,6,1,5,1,1,1,0,10,5,2,2,1,0,27,9,0,0,0,0,33,7,2,0,0,2,0,1,1,3,0,15,0,0,0,0,9,6,4,4,0,0,27,10,1,0,1,0,"morag901","GabeMorales","hicke901","EdHickox","mealj901","JerryMeals","segac901","ChrisSegal","","(none)","","(none)","boona001","AaronBoone","martd002","DaveMartinez","grays001","SonnyGray","fedde001","ErickFedde","chapa001","AroldisChapman","hicka001","AaronHicks","grays001","SonnyGray","fedde001","ErickFedde","hicka001","AaronHicks",8,"judga001","AaronJudge",9,"gregd001","DidiGregorius",6,"stanm004","GiancarloStanton",7,"torrg001","GleyberTorres",4,"birdg001","GregBird",3,"andum001","MiguelAndujar",5,"romia002","AustinRomine",2,"grays001","SonnyGray",1,"eatoa002","AdamEaton",9,"turnt001","TreaTurner",6,"harpb003","BryceHarper",8,"renda001","AnthonyRendon",5,"sotoj001","JuanSoto",7,"reynm001","MarkReynolds",3,"difow001","WilmerDifo",4,"sevep001","PedroSeverino",2,"fedde001","ErickFedde",1,"","Y"
"20180618","0","Mon","ARI","NL",72,"ANA","AL",73,7,4,54,"N","","","","ANA01",33809,201,"210300010","000200110",38,10,1,0,3,7,0,0,0,3,0,11,0,0,0,0,7,4,4,4,0,1,27,12,0,0,2,0,36,12,1,0,2,4,0,1,0,3,0,5,0,1,1,0,9,4,7,7,0,0,27,5,2,0,0,0,"gibsg901","GregGibson","laynj901","JerryLayne","bakej902","JordanBaker","carav901","VicCarapazza","","(none)","","(none)","lovut001","TonyLovullo","sciom001","MikeScioscia","greiz001","ZackGreinke","barrj003","JaimeBarria","brada001","ArchieBradley","goldp001","PaulGoldschmidt","greiz001","ZackGreinke","barrj003","JaimeBarria","jay-j001","JonJay",9,"goldp001","PaulGoldschmidt",3,"lambj001","JakeLamb",5,"perad001","DavidPeralta",7,"descd001","DanielDescalso",10,"martk001","KetelMarte",4,"ahmen001","NickAhmed",6,"mathj001","JeffMathis",2,"dysoj001","JarrodDyson",8,"kinsi001","IanKinsler",4,"troum001","MikeTrout",8,"uptoj001","JustinUpton",7,"pujoa001","AlbertPujols",10,"fernj004","JoseMiguelFernandez",3,"simma001","AndreltonSimmons",6,"valbl001","LuisValbuena",5,"maldm001","MartinMaldonado",2,"calhk001","KoleCalhoun",9,"","Y"
"20180618","0","Mon","CHA","AL",71,"CLE","AL",71,2,6,51,"N","","","","CLE08",17271,182,"000000011","03101100x",32,6,1,0,1,2,0,0,1,2,0,10,0,1,1,0,6,4,5,5,0,0,24,10,3,0,1,0,32,9,2,0,1,6,0,1,1,7,1,6,2,0,1,0,11,4,2,2,0,0,27,8,1,0,2,0,"barkl901","LanceBarksdale","addir901","RyanAdditon","littw901","WillLittle","barrt901","TedBarrett","","(none)","","(none)","rentr001","RichRenteria","frant001","TerryFrancona","bauet001","TrevorBauer","coved001","DylanCovey","","(none)","perer003","RobertoPerez","coved001","DylanCovey","bauet001","TrevorBauer","moncy001","YoanMoncada",4,"sancc001","YolmerSanchez",5,"abrej003","JoseAbreu",3,"palkd001","DanielPalka",9,"smitk002","KevanSmith",2,"davim005","MattDavidson",10,"andet001","TimAnderson",6,"tilsc001","CharlieTilson",7,"engea001","AdamEngel",8,"lindf001","FranciscoLindor",6,"branm003","MichaelBrantley",7,"ramij003","JoseRamirez",5,"encae001","EdwinEncarnacion",10,"alony001","YonderAlonso",3,"chisl001","LonnieChisenhall",9,"davir003","RajaiDavis",8,"kipnj001","JasonKipnis",4,"perer003","RobertoPerez",2,"","Y"
"20180618","0","Mon","TBA","AL",72,"HOU","AL",74,4,5,52,"N","","","","HOU03",34151,177,"202000000","000201002",30,4,1,0,1,4,0,0,0,5,0,12,1,0,0,0,4,7,5,5,0,0,25,10,3,0,0,0,33,10,3,0,0,5,1,1,0,2,0,6,1,0,0,1,8,3,4,4,0,0,27,8,1,0,0,0,"knigb901","BrianKnight","hobep901","PatHoberg","lentn901","NicLentz","davig901","GerryDavis","","(none)","","(none)","cashk001","KevinCash","hinca001","A.J.Hinch","mchuc001","CollinMcHugh","romos001","SergioRomo","","(none)","brega001","AlexBregman","stanr002","RyneStanek","coleg001","GerritCole","duffm002","MattDuffy",5,"bauej001","JakeBauers",3,"ramow001","WilsonRamos",2,"cronc002","C.J.Cron",10,"wendj002","JoeyWendle",4,"adamw002","WillyAdames",6,"smitm007","MallexSmith",8,"gomec002","CarlosGomez",9,"fielj003","JohnnyField",7,"sprig001","GeorgeSpringer",10,"brega001","AlexBregman",5,"altuj001","JoseAltuve",4,"corrc001","CarlosCorrea",6,"gurry001","YulieskiGurriel",3,"reddj001","JoshReddick",9,"gonzm002","MarwinGonzalez",7,"mccab002","BrianMcCann",2,"kempt001","TonyKemp",8,"","Y"
"20180618","0","Mon","TEX","AL",74,"KCA","AL",72,6,3,54,"N","","","","KAN06",18319,184,"104000010","002100000",33,8,1,0,2,6,0,0,1,7,1,10,0,0,1,0,8,4,3,3,0,0,27,12,2,0,1,0,34,9,1,1,0,3,0,1,0,1,0,3,0,0,1,0,6,4,6,6,1,0,27,8,0,0,1,0,"marqa901","AlfonsoMarquez","drecb901","BruceDreckman","fairc901","ChadFairchild","estam901","MikeEstabrook","","(none)","","(none)","banij001","JeffBanister","yoste001","NedYost","colob001","BartoloColon","kenni001","IanKennedy","kelak001","KeoneKela","choos001","Shin-SooChoo","colob001","BartoloColon","kenni001","IanKennedy","choos001","Shin-SooChoo",10,"andre001","ElvisAndrus",6,"mazan001","NomarMazara",9,"belta001","AdrianBeltre",5,"profj001","JuricksonProfar",4,"gallj002","JoeyGallo",7,"chirr001","RobinsonChirinos",2,"guzmr001","RonaldGuzman",3,"deshd002","DelinoDeShields",8,"merrw001","WhitMerrifield",10,"gorda001","AlexGordon",7,"mousm001","MikeMoustakas",5,"peres002","SalvadorPerez",2,"dozih001","HunterDozier",3,"escoa003","AlcidesEscobar",6,"herrr002","RosellHerrera",9,"almoa001","AbrahamAlmonte",8,"mondr003","AdalbertoMondesi",4,"","Y"
"20180619","1","Tue","LAN","NL",71,"CHN","NL",69,4,3,54,"D","","","","CHI11",39273,226,"100001002","020100000",30,6,3,1,1,4,3,0,1,8,0,10,0,0,0,0,11,7,3,3,1,0,27,7,0,0,0,0,35,8,2,0,0,3,0,0,0,8,2,11,0,0,0,0,13,5,4,4,2,0,27,9,0,0,0,0,"gibsh902","TrippGibson","rehaj901","JeremieRehak","whitc901","ChadWhitson","johna901","AdrianJohnson","","(none)","","(none)","robed001","DaveRoberts","maddj801","JoeMaddon","paree002","EdwardParedes","wilsj004","JustinWilson","jansk001","KenleyJansen","farmk001","KyleFarmer","maedk001","KentaMaeda","chatt001","TylerChatwood","pedej001","JocPederson",8,"muncm001","MaxMuncy",4,"turnj001","JustinTurner",5,"grany001","YasmaniGrandal",2,"kempm001","MattKemp",7,"bellc002","CodyBellinger",3,"taylc001","ChrisTaylor",6,"puigy001","YasielPuig",9,"maedk001","KentaMaeda",1,"bryak001","KrisBryant",5,"heywj001","JasonHeyward",9,"zobrb001","BenZobrist",4,"rizza001","AnthonyRizzo",3,"happi001","IanHapp",8,"schwk001","KyleSchwarber",7,"russa002","AddisonRussell",6,"gimec001","ChrisGimenez",2,"chatt001","TylerChatwood",1,"","Y"
"20180619","2","Tue","LAN","NL",72,"CHN","NL",70,1,2,57,"N","","","","CHI11",40409,199,"0000010000","0000001001",37,9,2,0,0,1,0,0,0,7,1,9,1,0,1,0,13,5,2,2,0,0,27,8,0,0,0,0,35,8,1,1,1,2,0,0,0,4,2,10,0,0,0,0,10,6,1,1,0,0,30,8,0,0,2,0,"gormb901","BrianGorman","whitc901","ChadWhitson","johna901","AdrianJohnson","rehaj901","JeremieRehak","","(none)","","(none)","robed001","DaveRoberts","maddj801","JoeMaddon","zastr001","RobZastryzny","stewb001","BrockStewart","","(none)","almoa002","AlbertAlmora","hillr001","RichHill","montm002","MikeMontgomery","taylc001","ChrisTaylor",6,"herne001","EnriqueHernandez",8,"kempm001","MattKemp",7,"muncm001","MaxMuncy",5,"puigy001","YasielPuig",9,"bellc002","CodyBellinger",3,"forsl001","LoganForsythe",4,"barna001","AustinBarnes",2,"hillr001","RichHill",1,"bryak001","KrisBryant",5,"baezj001","JavierBaez",4,"almoa002","AlbertAlmora",8,"rizza001","AnthonyRizzo",3,"contw001","WillsonContreras",2,"russa002","AddisonRussell",6,"schwk001","KyleSchwarber",7,"happi001","IanHapp",9,"montm002","MikeMontgomery",1,"","Y"
"20180619","0","Tue","DET","AL",74,"CIN","NL",72,5,9,51,"N","","","","CIN09",31085,212,"000000005","00410310x",32,9,1,0,0,5,0,2,0,7,0,8,1,0,1,0,9,4,9,9,0,0,24,6,0,0,0,0,37,13,3,0,2,9,0,0,2,6,0,9,0,0,0,0,12,4,5,5,0,0,27,9,0,0,2,0,"blakr901","RyanBlakney","holbs901","SamHolbrook","wolfj901","JimWolf","reybd901","D.J.Reyburn","","(none)","","(none)","gardr001","RonGardenhire","riggj801","JimRiggleman","romas001","SalRomano","boydm001","MattBoyd","","(none)","vottj001","JoeyVotto","boydm001","MattBoyd","romas001","SalRomano","martl004","LeonysMartin",8,"candj002","JeimerCandelario",5,"castn001","NickCastellanos",9,"goodn002","NikoGoodrum",4,"hickj001","JohnHicks",3,"greig001","GraysonGreiner",2,"reyev001","VictorReyes",7,"iglej001","JoseIglesias",6,"boydm001","MattBoyd",1,"peraj003","JosePeraza",6,"barnt001","TuckerBarnhart",2,"vottj001","JoeyVotto",3,"suare001","EugenioSuarez",5,"genns001","ScooterGennett",4,"duvaa001","AdamDuvall",7,"winkj002","JesseWinker",9,"romas001","SalRomano",1,"hamib001","BillyHamilton",8,"","Y"
"20180619","0","Tue","NYN","NL",70,"COL","NL",73,8,10,51,"N","","","","DEN02",29710,186,"110020202","20611000x",32,9,2,0,0,7,1,2,0,4,0,10,0,0,1,0,4,4,10,10,0,0,24,13,1,0,3,0,37,16,3,0,4,10,0,0,1,4,0,6,0,0,2,0,8,5,6,6,1,0,27,14,2,1,1,0,"welkb901","BillWelke","barrl901","LanceBarrett","hamaa901","AdamHamari","randt901","TonyRandazzo","","(none)","","(none)","callm001","MickeyCallaway","blacb001","BuddyBlack","marqg001","GermanMarquez","vargj001","JasonVargas","","(none)","arenn001","NolanArenado","vargj001","JasonVargas","marqg001","GermanMarquez","nimmb001","BrandonNimmo",9,"cabra002","AsdrubalCabrera",4,"confm001","MichaelConforto",8,"frazt001","ToddFrazier",5,"smitd008","DominicSmith",7,"florw001","WilmerFlores",3,"plawk001","KevinPlawecki",2,"vargj001","JasonVargas",1,"rosaa003","AmedRosario",6,"lemad001","DJLeMahieu",4,"blacc001","CharlieBlackmon",8,"arenn001","NolanArenado",5,"stort001","TrevorStory",6,"desmi001","IanDesmond",3,"gonzc001","CarlosGonzalez",9,"iannc001","ChrisIannetta",2,"cuevn001","NoelCuevas",7,"marqg001","GermanMarquez",1,"","Y"
"20180619","0","Tue","SLN","NL",71,"PHI","NL",71,7,6,54,"N","","","","PHI13",21122,196,"001010401","101110020",34,8,2,0,3,7,0,0,1,3,0,11,0,1,0,0,4,5,6,6,0,0,27,10,1,0,1,0,34,9,1,0,2,6,2,0,1,5,0,9,0,0,1,0,9,4,7,7,0,0,27,8,0,0,0,0,"cedeg901","GaryCederstrom","blasc901","CoryBlaser","sches901","StuScheurwater","coope901","EricCooper","","(none)","","(none)","mathm001","MikeMatheny","kaplg001","GabeKapler","hickj002","JordanHicks","domis001","SeranthonyDominguez","","(none)","carpm002","MattCarpenter","weavl001","LukeWeaver","velav001","VincentVelasquez","carpm002","MattCarpenter",5,"phamt001","TommyPham",8,"martj008","JoseMartinez",3,"ozunm001","MarcellOzuna",7,"moliy001","YadierMolina",2,"fowld001","DexterFowler",9,"munoy001","YairoMunoz",6,"wongk001","KoltenWong",4,"weavl001","LukeWeaver",1,"hernc005","CesarHernandez",4,"hoskr001","RhysHoskins",7,"herro001","OdubelHerrera",8,"santc002","CarlosSantana",3,"altha001","AaronAltherr",9,"kings001","ScottKingery",6,"alfaj002","JorgeAlfaro",2,"velav001","VincentVelasquez",1,"crawj002","J.P.Crawford",5,"","Y"
"20180619","0","Tue","MIL","NL",73,"PIT","NL",73,3,2,54,"N","","","","PIT08",14152,197,"201000000","000000110",35,9,1,1,1,3,0,0,0,1,0,13,2,0,1,0,6,4,2,2,0,0,27,3,1,0,0,0,33,5,1,0,1,2,0,0,0,2,0,13,0,0,0,0,6,4,3,3,1,0,27,9,0,0,1,0,"rackd901","DavidRackley","wendh902","HunterWendelstedt","guccc901","ChrisGuccione","vanol901","LarryVanover","","(none)","","(none)","counc001","CraigCounsell","hurdc001","ClintHurdle","peraf001","FreddyPeralta","tailj001","JamesonTaillon","knebc001","CoreyKnebel","aguij001","JesusAguilar","peraf001","FreddyPeralta","tailj001","JamesonTaillon","cainl001","LorenzoCain",8,"yelic001","ChristianYelich",7,"aguij001","JesusAguilar",3,"thame001","EricThames",9,"pereh001","HernanPerez",5,"villj001","JonathanVillar",4,"pinam001","MannyPina",2,"arcio002","OrlandoArcia",6,"peraf001","FreddyPeralta",1,"harrj002","JoshHarrison",4,"dickc002","CoreyDickerson",7,"marts002","StarlingMarte",8,"morac001","ColinMoran",5,"cervf001","FranciscoCervelli",2,"bellj005","JoshBell",3,"polag001","GregoryPolanco",9,"mercj002","JordyMercer",6,"tailj001","JamesonTaillon",1,"","Y"
"20180619","0","Tue","OAK","AL",73,"SDN","NL",75,4,2,60,"N","","","","SAN02",37485,201,"0100000012","1100000000",36,7,0,0,2,3,0,0,0,4,1,10,1,0,2,0,6,5,2,2,0,0,30,9,0,0,0,0,36,6,3,0,0,2,0,0,0,3,0,14,1,0,0,0,7,6,3,3,0,0,30,10,2,0,2,0,"hallt901","TomHallion","barbs901","SeanBarber","cuzzp901","PhilCuzzi","belld901","DanBellino","","(none)","","(none)","melvb001","BobMelvin","greea001","AndyGreen","trivl001","LouTrivino","cimba001","AdamCimber","treib001","BlakeTreinen","lowrj001","JedLowrie","blacp001","PaulBlackburn","lauee001","EricLauer","semim001","MarcusSemien",6,"pindc001","ChadPinder",4,"lowrj001","JedLowrie",5,"davik003","KhrisDavis",7,"olsom001","MattOlson",3,"canhm001","MarkCanha",8,"piscs001","StephenPiscotty",9,"lucrj001","JonathanLucroy",2,"blacp001","PaulBlackburn",1,"jankt001","TravisJankowski",7,"spanc001","CorySpangenberg",5,"hosme001","EricHosmer",3,"pirej001","JosePirela",4,"galvf001","FreddyGalvis",6,"reyef001","FranmilReyes",9,"margm001","ManuelMargot",8,"loper002","RafaelLopez",2,"lauee001","EricLauer",1,"","Y"
"20180619","0","Tue","MIA","NL",74,"SFN","NL",74,3,6,51,"N","","","","SFO03",37242,171,"000300000","13002000x",34,8,2,1,0,3,0,0,2,2,0,11,0,0,2,0,8,5,6,6,0,0,24,8,0,0,2,0,33,11,3,0,2,6,0,0,1,6,1,5,0,0,2,0,10,5,3,3,0,0,27,9,1,0,2,0,"fleta901","AndyFletcher","viscj901","JansenVisconti","diazl901","LazDiaz","gonzm901","MannyGonzalez","","(none)","","(none)","mattd001","DonMattingly","bochb002","BruceBochy","rodrd001","DereckRodriguez","strad003","DanStraily","dysos001","SamDyson","poseb001","BusterPosey","strad003","DanStraily","rodrd001","DereckRodriguez","dietd001","DerekDietrich",7,"andeb006","BrianAnderson",9,"realj001","J.T.Realmuto",2,"bourj002","JustinBour",3,"casts001","StarlinCastro",4,"rojam002","MiguelRojas",5,"riddj001","J.T.Riddle",6,"brinl001","LewisBrinson",8,"strad003","DanStraily",1,"panij002","JoePanik",4,"poseb001","BusterPosey",2,"mccua001","AndrewMcCutchen",9,"beltb001","BrandonBelt",3,"sandp001","PabloSandoval",5,"willm008","MacWilliamson",7,"hansa001","AlenHanson",6,"herng001","GorkysHernandez",8,"rodrd001","DereckRodriguez",1,"","Y"
"20180619","0","Tue","BAL","AL",71,"WAS","NL",71,7,9,51,"N","","","","WAS11",33391,179,"002211001","01004040x",32,7,1,1,3,6,0,0,1,5,0,6,0,1,1,0,4,5,9,9,0,0,24,6,0,0,1,0,35,14,3,0,1,9,0,1,0,5,1,4,0,1,0,0,8,4,7,7,0,0,27,16,0,0,1,0,"hicke901","EdHickox","mealj901","JerryMeals","segac901","ChrisSegal","morag901","GabeMorales","","(none)","","(none)","showb801","BuckShowalter","martd002","DaveMartinez","millj006","JustinMiller","scott003","TannerScott","dools001","SeanDoolittle","renda001","AnthonyRendon","hessd001","DavidHess","rodrj005","JefryRodriguez","petej002","JacePeterson",9,"jonea003","AdamJones",8,"machm001","MannyMachado",6,"trumm001","MarkTrumbo",3,"schoj001","JonathanSchoop",4,"valed001","DannyValencia",5,"manct001","TreyMancini",7,"josec002","CalebJoseph",2,"hessd001","DavidHess",1,"eatoa002","AdamEaton",9,"sotoj001","JuanSoto",7,"renda001","AnthonyRendon",5,"harpb003","BryceHarper",8,"murpd006","DanielMurphy",3,"turnt001","TreaTurner",6,"difow001","WilmerDifo",4,"kiebs001","SpencerKieboom",2,"rodrj005","JefryRodriguez",1,"","Y"
"20180619","0","Tue","ARI","NL",73,"ANA","AL",74,4,5,51,"N","","","","ANA01",33088,191,"100010002","10003100x",32,5,1,0,1,4,0,0,1,6,0,14,0,0,0,0,8,4,5,5,0,0,24,12,2,0,1,0,31,8,0,0,2,4,0,0,2,3,0,3,0,0,1,1,8,5,4,4,2,0,27,10,0,0,0,0,"laynj901","JerryLayne","bakej902","JordanBaker","carav901","VicCarapazza","gibsg901","GregGibson","","(none)","","(none)","lovut001","TonyLovullo","sciom001","MikeScioscia","alvaj003","JoseAlvarez","kochm001","MattKoch","parkb001","BlakeParker","troum001","MikeTrout","kochm001","MattKoch","penaf002","FelixPena","jay-j001","JonJay",9,"goldp001","PaulGoldschmidt",3,"lambj001","JakeLamb",5,"perad001","DavidPeralta",7,"descd001","DanielDescalso",10,"martk001","KetelMarte",4,"murpj001","JohnRyanMurphy",2,"ahmen001","NickAhmed",6,"dysoj001","JarrodDyson",8,"kinsi001","IanKinsler",4,"troum001","MikeTrout",10,"uptoj001","JustinUpton",7,"pujoa001","AlbertPujols",3,"simma001","AndreltonSimmons",6,"calhk001","KoleCalhoun",9,"maldm001","MartinMaldonado",2,"younc004","ChrisYoung",8,"fletd002","DavidFletcher",5,"","Y"
